N,SortedVector Add,LinkedList Add,BST Add,SortedVector Search,LinkedList Search,BST Search,SortedVector Save,SortedList Save, BST Save,SortedVector Remove,SortedList Remove,BST Remove,Vector Add Front,LinkedList Add Front,Vector Add Back,LinkedList Add Back,Vector Remove Front,LinkedList Remove Front,Vector Remove Back,LinkedList Remove Back,Vector Get,LinkedList Get
110000.000000,34.589109,47.350664,0.051089,0.043331,106.866111,0.059227,0.016664,0.023347,0.024798,3.644591,78.068599,0.070531,8.347634,0.005291,0.004008,0.001997,8.575311,0.004740,0.000503,46.673151,0.000423,24.526175
120000.000000,41.579387,58.142453,0.056878,0.047825,132.690305,0.064966,0.019911,0.025647,0.027091,4.275182,97.208842,0.080548,9.966106,0.006068,0.000774,0.002315,10.106808,0.005288,0.000528,56.345902,0.000474,28.843278
130000.000000,49.179057,69.279774,0.062320,0.053714,154.184197,0.071789,0.021936,0.031588,0.029596,5.251147,113.845119,0.087261,11.644325,0.007605,0.000847,0.002516,11.990893,0.004325,0.000567,66.912823,0.000522,37.137734
140000.000000,57.923942,82.504162,0.068931,0.057956,185.404429,0.077452,0.022857,0.033401,0.031463,5.909275,136.676218,0.094050,13.505498,0.006617,0.000903,0.002710,13.763322,0.004434,0.000621,78.606146,0.000586,43.002545
150000.000000,66.938695,94.371590,0.075093,0.062432,212.376540,0.086031,0.025839,0.034820,0.034534,6.853944,157.312554,0.106424,15.511454,0.006797,0.000977,0.002971,15.973583,0.005097,0.000661,92.262856,0.000623,53.084213
160000.000000,77.146175,109.669326,0.082300,0.068866,243.424709,0.091726,0.028070,0.041012,0.036470,8.135682,180.655783,0.119315,17.656959,0.008112,0.001235,0.003655,18.024035,0.005668,0.000711,105.098163,0.000678,58.929973
170000.000000,87.949721,126.122314,0.088538,0.072528,280.106511,0.097970,0.031058,0.042358,0.039857,8.703020,207.969160,0.120111,19.950236,0.010143,0.001143,0.004782,20.553009,0.006255,0.000760,119.387435,0.000815,71.147637
180000.000000,99.493499,143.591690,0.095541,0.078126,321.604726,0.105881,0.033184,0.047149,0.041951,10.145903,238.816875,0.128134,22.372814,0.008257,0.001109,0.003618,23.027468,0.005721,0.000793,136.223278,0.000796,78.930692
190000.000000,111.768838,161.640317,0.103181,0.083429,363.394888,0.112792,0.035205,0.050767,0.043618,10.944007,271.233442,0.140915,24.947855,0.008896,0.001368,0.003906,25.403243,0.006207,0.000831,151.226764,0.000789,89.419129
200000.000000,125.326168,181.438254,0.108647,0.088850,410.076575,0.121991,0.038281,0.050745,0.045939,12.235099,304.699936,0.151852,27.572047,0.011563,0.001366,0.004104,28.343539,0.007914,0.000885,170.416287,0.000892,101.901589
210000.000000,139.070004,203.328361,0.116144,0.094483,461.824763,0.129468,0.040238,0.055088,0.049018,13.557035,344.254749,0.160483,30.455074,0.013578,0.005376,0.004302,31.273926,0.008257,0.000933,183.565473,0.000938,111.240865
220000.000000,153.860946,229.467675,0.124022,0.099103,515.368343,0.138402,0.043365,0.057274,0.053097,14.863699,385.181206,0.168665,33.536058,0.010504,0.001498,0.004548,33.956934,0.007945,0.000980,202.536357,0.000990,124.313199
230000.000000,169.571647,257.425572,0.131777,0.105843,577.343392,0.144453,0.044610,0.061206,0.053660,16.250052,429.543971,0.180136,36.421484,0.012421,0.001647,0.008316,37.476946,0.009419,0.000993,223.986190,0.001332,139.222510
240000.000000,186.230592,299.497295,0.186674,0.163053,652.416181,0.153706,0.046801,0.064412,0.056027,17.728754,478.476279,0.192034,39.717149,0.013000,0.001466,0.005592,40.771188,0.008731,0.001069,248.262647,0.001987,163.159856
250000.000000,210.253263,319.972030,0.146765,0.122770,716.826713,0.166282,0.050547,0.067602,0.059350,19.393600,533.734293,0.210635,43.288614,0.013566,0.002057,0.006240,44.344773,0.009474,0.001108,267.249532,0.001563,170.744573
260000.000000,231.992734,355.100935,0.152609,0.126933,800.048908,0.173661,0.053138,0.070236,0.060483,20.927925,594.779919,0.223339,46.621636,0.012465,0.001606,0.005718,47.890390,0.008387,0.001152,292.144467,0.001544,188.682272
270000.000000,253.062129,390.291827,0.161504,0.137352,865.481691,0.185643,0.054615,0.072144,0.065303,23.764788,700.525793,0.240114,50.336393,0.012455,0.002363,0.006127,51.147814,0.009013,0.001191,322.133650,0.001246,210.484406
280000.000000,274.728742,430.757364,0.168729,0.139474,978.122611,0.188305,0.057175,0.078010,0.067024,24.400773,718.513906,0.237085,54.210303,0.015463,0.001835,0.006087,60.939087,0.011049,0.001232,348.877622,0.001313,227.259044
290000.000000,299.240783,482.614130,0.174968,0.143453,1045.828610,0.217777,0.060965,0.083534,0.069408,26.394549,789.174084,0.250454,58.202760,0.016588,0.001784,0.006950,58.897468,0.011459,0.001286,384.595886,0.001337,251.838781
299999.000000,323.357271,536.543464,0.184654,0.151605,1193.346886,0.212853,0.062588,0.083963,0.071608,28.216929,881.175022,0.261868,62.177867,0.014258,0.002102,0.006853,63.793400,0.010054,0.001339,411.705780,0.001354,273.969509
